best_eplen,recent_best_eplen,rew_mean,eplen_std,best_ext_ret,total_secs,eprew_recent,eprew,n_updates,epcount,eplen,recent_worst_eplen,recent_best_ext_ret,tcount,eprew_std,,,,
335,335,0.7983379,98.81656693,399.15,298657.4026,365.6306159,369.7355,629,179629,460.31,1250,399.15,160991659,59.64038367,,,,
335,339,0.83048904,57.04054348,399.15,299131.6527,372.1403169,375.785,630,180197,451.42,1250,398.2,161252049,11.40125761,,,,
335,341,0.79396886,137.0820524,399.15,299604.8754,367.6329358,363.3835,631,180742,470.53,1250,397.85,161505318,83.93178929,,,,
326,326,0.8302025,146.7313637,400.8,300073.7551,371.7078483,360.4375,632,181309,468.87,1250,400.8,161762474,95.96062744,,,,
326,326,0.81163746,152.8912277,400.9,300549.4645,370.8195691,358.6505,633,181866,474.95,1250,400.9,162017496,98.94840865,,,,
326,337,0.80867004,58.84336751,400.9,301021.251,370.8751812,376.805,634,182418,445.91,1250,398.75,162269506,11.84010663,,,,
313,313,0.80246806,163.5838611,403.4,301493.786,365.49319,360.9545,635,182976,466.02,1250,403.4,162529298,96.2018945,,,,
313,345,0.82237273,69.93420551,403.4,301964.8512,370.3704626,377.8725,636,183538,440.63,1250,397.05,162785275,13.99033483,,,,
313,334,0.82226604,149.1370816,403.4,302430.5509,369.8533628,359.8845,637,184103,465.97,1250,399.25,163042276,102.2087185,,,,
313,330,0.82195413,58.86355324,403.4,302903.8765,371.9045455,377.559,638,184664,442.61,1250,400.15,163297653,11.7654311,,,,
313,345,0.79329157,108.8576552,403.4,303388.5017,366.9344262,373.4745,639,185213,463.03,1250,397.1,163551122,21.76840428,,,,
313,327,0.8356522,44.80477207,403.4,303870.7764,370.4379159,378.562,640,185784,437.18,1250,400.75,163809460,9.084352261,,,,
313,325,0.85688156,98.63851986,403.4,304362.9911,375.8609862,369.9945,641,186362,457.68,1250,401,164065452,61.4131321,,,,
313,339,0.8747928,97.23703564,403.4,304849.2389,377.613073,374.0635,642,186951,439.83,1250,398.25,164323702,57.4806332,,,,
313,334,0.8379632,111.2028287,403.4,305316.5139,375.5447183,370.932,643,187519,453.97,1250,399.35,164576436,60.60103238,,,,
313,340,0.83197254,126.5641987,403.4,305791.7103,370.9276408,365.7385,644,188087,458.94,1250,398,164833965,83.21854236,,,,
313,348,0.84834534,52.49641797,403.4,306275.4287,373.9767016,378.181,645,188660,438.69,1250,396.5,165089387,10.50773948,,,,
313,342,0.8380935,125.7256203,403.4,306743.3365,372.0733913,368.157,646,189235,447.78,1250,397.7,165346965,81.54229486,,,,
313,342,0.8420859,127.0435358,403.4,307212.789,371.8144348,369.282,647,189810,444,1250,397.6,165603241,79.76690589,,,,
313,341,0.81754893,108.0392225,403.4,307687.5685,368.4666963,371.9035,648,190373,454.08,1250,397.8,165859305,50.78988741,,,,
313,327,0.84695977,99.11573588,403.4,308167.6595,373.8651832,373.042,649,190946,444.97,1250,400.6,166115065,56.74255754,,,,
313,344,0.8506016,41.3555752,403.4,308658.3896,374.5221837,379.957,650,191523,430.58,1250,397.2,166368810,8.269755196,,,,
313,342,0.8530825,74.88237443,403.4,309133.6492,374.7473183,378.6125,651,192101,436.9,1250,397.7,166624279,15.02671018,,,,
313,332,0.85770416,126.943964,403.4,309607.5167,371.1382906,368.3375,652,192686,447.5,1250,399.65,166885155,80.79274979,,,,
313,328,0.7934284,128.5964615,403.4,310079.7932,370.2271898,367.3555,653,193234,451.99,1250,400.4,167130729,81.35425677,,,,
313,329,0.8399278,122.5439395,403.4,310547.4336,366.9964471,371.0435,654,193811,452.77,1250,400.25,167392707,62.6380937,,,,
313,331,0.8869877,82.61388261,403.4,311014.0304,376.4015886,380.0115,655,194409,429.92,1250,399.9,167650165,16.486332,,,,
313,327,0.846928,136.3563255,403.4,311485.0086,374.1301739,368.7255,656,194984,444.45,1250,400.6,167903629,83.62501943,,,,
313,330,0.8541471,129.4760499,403.4,311956.2276,370.5787543,368.7615,657,195570,445.95,1250,400.05,168162250,80.71355117,,,,
313,318,0.8724903,95.69580712,403.4,312432.3519,375.3754669,374.7635,658,196159,433.45,1250,402.45,168418471,61.58278122,,,,
313,334,0.8849232,61.5429931,403.4,312904.2592,376.7319631,379.363,659,196755,433.6,1250,399.35,168677990,12.30808194,,,,
313,338,0.8681489,103.8877139,403.4,313371.6949,375.8976109,375.798,660,197341,430.23,1250,398.55,168933861,58.43927999,,,,
313,318,0.86296254,101.7168988,403.4,313840.3219,376.704389,375.565,661,197922,432.55,1250,402.4,169185285,57.50209974,,,,
313,325,0.89348686,148.605005,403.4,314312.6612,375.5331675,364.385,662,198525,446.45,1250,401,169445585,99.28715111,,,,
313,331,0.88379955,89.88776112,403.4,314781.9165,378.6063238,380.9775,663,199118,425.48,1250,399.85,169698742,17.97742664,,,,
313,335,0.87078696,151.9433694,403.4,315255.7381,375.1357022,364.273,664,199709,446.65,1250,399.15,169954771,99.07087196,,,,
313,324,0.86348426,173.1641118,403.4,315725.0505,374.3916239,358.378,665,200294,456.48,1250,401.35,170210630,113.056507,,,,
313,333,0.8988291,82.42900218,403.4,316192.1528,379.7909318,381.9145,666,200895,420.86,1250,399.4,170467647,16.48868141,,,,
313,328,0.88245827,101.5555902,403.4,316659.0429,376.7914286,375.717,667,201490,428.89,1250,400.45,170722386,62.40677015,,,,
313,324,0.8859238,98.72492036,403.4,317130.0565,373.9236227,375.8915,668,202089,428.51,1250,401.35,170979630,61.25195673,,,,
313,322,0.8902521,107.4513522,403.4,317599.9763,379.4188963,376.715,669,202687,426.63,1250,401.6,171232439,57.61017857,,,,
313,314,0.90152955,105.6615706,403.4,318070.7123,376.510626,379.2795,670,203294,433.25,1250,403.35,171493662,21.15584919,,,,
313,331,0.88496476,110.1484358,403.4,318549.4743,376.6872483,376.3215,671,203890,428.39,1250,399.95,171747598,57.4016277,,,,
313,315,0.8690562,120.9807633,403.4,319022.0049,375.9101709,377.1215,672,204475,443.93,1250,402.8,172000470,24.08857121,,,,
313,319,0.8425835,112.0695405,403.4,319495.0431,372.2227036,378.8195,673,205052,435.91,1250,402.25,172254894,22.52609364,,,,
313,327,0.87012386,130.1283228,403.4,319966.4983,370.7579698,369.7445,674,205648,439.86,1250,400.65,172516259,82.00056064,,,,
313,317,0.86622024,153.6679264,403.4,320437.3453,373.8429181,365.0285,675,206234,443.22,1250,402.65,172771890,99.15214175,,,,
312,312,0.8865329,65.70641978,403.6,320913.9596,375.4524167,381.3715,676,206834,423.08,1250,403.6,173029268,13.25152304,,,,
312,316,0.8871133,130.6087287,403.6,321397.5546,379.2119128,372.1525,677,207430,429,1250,402.85,173279835,81.12472477,,,,
308,308,0.90007824,97.69248641,404.55,321863.9481,375.4095552,378.32,678,208037,418.59,1250,404.55,173538454,57.8111542,,,,
308,326,0.88291425,129.7232327,404.55,322331.545,372.3603993,372.8235,679,208638,425.23,1250,400.95,173795585,80.60132581,,,,
308,319,0.9000469,69.97103043,404.55,322806.1443,377.9683775,382.891,680,209242,415.93,1250,402.25,174051501,13.99166427,,,,
308,312,0.90008795,101.4411529,404.55,323270.2438,379.161755,379.062,681,209846,414.65,1250,403.7,174305611,58.5118057,,,,
308,319,0.8839748,111.6873834,404.55,323748.6367,373.530814,375.7445,682,210448,431.22,1250,402.25,174565639,59.02610054,,,,
308,309,0.90324974,100.4118175,404.55,324224.2583,379.2527318,376.865,683,211052,425.63,1250,404.35,174819450,58.28915401,,,,
308,333,0.89261407,82.20959251,404.55,324692.2751,376.217608,384.523,684,211654,407.77,1250,399.55,175077379,16.4410514,,,,
308,319,0.8828793,91.65436105,404.55,325166.5378,374.8633166,382.081,685,212251,419.91,1250,402.35,175330502,18.32499765,,,,
308,309,0.90577394,70.02703121,404.55,325641.4982,377.3636885,383.593,686,212861,412.43,1250,404.35,175588673,14.00865272,,,,
308,319,0.8963822,107.2115498,404.55,326124.0539,379.35525,377.0565,687,213461,425.06,1250,402.25,175840554,58.00604436,,,,
308,325,0.9207094,70.61048081,404.55,326595.7784,377.3567152,385.1855,688,214079,404.4,1250,401.15,176099921,14.1244244,,,,
308,317,0.94892496,50.77059287,404.55,327073.8754,383.0468304,385.2695,689,214710,403.63,1250,402.65,176357650,10.21350061,,,,
308,318,0.9226304,151.6028295,404.55,327559.502,378.5016234,369.4575,690,215326,423.89,1250,402.55,176613279,96.91840366,,,,
308,320,0.9001723,98.15855082,404.55,328037.8993,381.0327243,379.9295,691,215928,411.17,1250,402.05,176863093,56.77132071,,,,
308,320,0.90634865,144.7165295,404.55,328516.9726,375.0824346,374.379,692,216540,423.69,1250,402.1,177123795,74.73471422,,,,
308,319,0.92866236,128.7962251,404.55,328986.6282,379.7802738,373.116,693,217161,422.82,1250,402.25,177378921,82.52416582,,,,
308,324,0.9480205,102.0770939,404.55,329461.1652,379.3527559,379.5785,694,217796,410.87,1250,401.25,177640190,60.95266001,,,,
308,317,0.9268821,55.30518601,404.55,329934.6851,383.1812704,386.3625,695,218410,398.58,1250,402.7,177890332,11.06590795,,,,
308,308,0.96494406,48.30207035,404.55,330408.7567,381.7386293,385.3795,696,219052,403.1,1250,404.55,178150445,9.656912278,,,,
308,322,0.97520256,67.05227438,404.55,330881.1501,385.2798905,383.619,697,219691,411.85,1250,401.7,178406273,13.41272116,,,,
308,317,0.97654545,61.92662997,404.55,331343.987,385.943323,384.829,698,220335,406.25,1250,402.6,178662108,12.38669282,,,,
308,318,0.9748238,60.95078671,404.55,331817.2545,385.6102025,386.206,699,220977,398.96,1250,402.5,178917947,12.28162709,,,,
308,319,0.9540451,98.31826687,404.55,332301.3467,382.1485782,381.6625,700,221610,401.28,1250,402.3,179173208,59.27085303,,,,
308,,,43.50124021,402.5,332777.4925,,389.15,,222208,384.61,,,179434909,8.694843299,476.1458192,332301.3467,598,221610
308,,,97.94101082,402.5,333241.6672,,382.0545,,222844,398.72,,,179687768,60.46160108,940.3204315,332301.3467,1234,221610
308,,,95.90227265,403.35,333708.0838,,380.669,,223478,405.21,,,179939602,60.24409215,1406.737053,332301.3467,1868,221610
308,,,106.7108144,403.35,334167.3351,,381.3295,,224127,404.11,,,180198085,57.48008572,1865.988407,332301.3467,2517,221610
307,,,63.04723943,404.65,334630.6211,,387.098,,224789,394.84,,,180456700,12.60393177,2329.2744,332301.3467,3179,221610
307,,,33.57000298,404.65,335094.686,,390.3965,,225446,378.07,,,180712056,6.704633678,2793.339282,332301.3467,3836,221610
307,,,43.60199422,404.65,335559.1171,,388.251,,226098,389.19,,,180966164,8.723883825,3257.770331,332301.3467,4488,221610
307,,,35.62221077,404.65,336025.7187,,389.4525,,226751,383.09,,,181221751,7.126441521,3724.371968,332301.3467,5141,221610
307,,,96.7264576,404.65,336492.5538,,383.952,,227407,389.18,,,181476939,60.51711449,4191.207062,332301.3467,5797,221610
307,,,55.0026363,404.65,336957.3965,,389.4465,,228067,383.1,,,181733806,11.00669627,4656.049821,332301.3467,6457,221610
307,,,97.11781505,404.65,337422.2999,,383.0075,,228719,395.3,,,181988817,57.7015803,5120.953158,332301.3467,7109,221610
307,,,96.36136726,404.65,337888.9652,,383.551,,229367,392.63,,,182243442,57.69016293,5587.618516,332301.3467,7757,221610
307,,,51.87421228,404.65,338354.95,,388.2305,,230025,388.81,,,182500719,10.34979443,6053.603284,332301.3467,8415,221610
307,,,41.50332999,404.65,338822.9648,,389.887,,230698,380.56,,,182759788,8.4210855,6521.618096,332301.3467,9088,221610
307,,,108.866143,404.65,339288.339,,382.6925,,231355,394.73,,,183013508,62.03332869,6986.992314,332301.3467,9745,221610
307,,,57.3777056,404.65,339752.1488,,389.2565,,232029,383.67,,,183271245,11.79216404,7450.802087,332301.3467,10419,221610
307,,,104.2837456,404.75,340217.4125,,383.4265,,232674,392.02,,,183524810,60.5880349,7916.065805,332301.3467,11064,221610
307,,,49.83318573,404.75,340686.653,,388.9055,,233350,385.44,,,183785222,10.04386105,8385.30625,332301.3467,11740,221610
307,,,57.83865403,404.75,341159.8345,,388.7765,,234015,386.49,,,184038965,11.57185909,8858.487736,332301.3467,12405,221610
307,,,97.69215117,404.75,341632.9402,,386.162,,234694,379.94,,,184294195,57.16857709,9331.593444,332301.3467,13084,221610
307,,,39.6220898,404.75,342105.6956,,392.491,,235378,367.5,,,184553381,8.076621757,9804.348884,332301.3467,13768,221610
296,,,68.04631952,406.95,342577.9283,,389.4165,,236046,383.28,,,184806775,13.61224459,10276.58161,332301.3467,14436,221610
296,,,59.53245837,406.95,343050.7522,,391.6215,,236732,371.08,,,185063532,11.94079196,10749.40547,332301.3467,15122,221610
296,,,45.18540804,406.95,343520.4388,,391.8115,,237408,371.33,,,185318688,9.032842451,11219.09209,332301.3467,15798,221610
296,,,47.58378295,406.95,343986.8809,,392.0895,,238104,369.94,,,185578624,9.511414971,11685.53417,332301.3467,16494,221610
296,,,91.33994526,406.95,344462.1732,,389.252,,238780,384.12,,,185833750,18.2714763,12160.8265,332301.3467,17170,221610
296,,,42.6018063,406.95,344940.2965,,391.439,,239451,372.81,,,186085753,8.775031567,12638.94977,332301.3467,17841,221610
294,,,101.1424041,407.3,345408.8924,,384.717,,240129,386.79,,,186342087,58.09746131,13107.54569,332301.3467,18519,221610
294,,,64.28030725,407.3,345878.5617,,391.454,,240806,373.11,,,186596593,12.85226377,13577.21493,332301.3467,19196,221610
294,,,57.08519948,407.3,346358.9363,,389.5135,,241474,382.8,,,186854198,11.42272703,14057.58955,332301.3467,19864,221610
294,,,74.73343228,407.3,346838.8237,,389.249,,242147,383.71,,,187110661,15.53824955,14537.47702,332301.3467,20537,221610
294,,,35.27965278,407.3,347316.9227,,393.036,,242825,365.19,,,187367672,7.053786501,15015.57596,332301.3467,21215,221610
294,,,111.695486,407.3,347795.6259,,383.626,,243493,392.28,,,187621844,58.78923561,15494.27917,332301.3467,21883,221610
294,,,103.6832214,407.3,348275.2613,,385.2815,,244173,383.36,,,187879272,59.49534883,15973.91462,332301.3467,22563,221610
294,,,129.1067403,407.3,348750.4576,,380.1135,,244853,385.64,,,188136325,86.35597485,16449.11089,332301.3467,23243,221610
294,,,43.24789012,407.3,349225.9093,,392.1145,,245519,369.8,,,188390744,8.639694135,16924.56259,332301.3467,23909,221610
294,,,39.89813404,407.3,349697.9795,,392.809,,246192,366.33,,,188644116,7.985378451,17396.63274,332301.3467,24582,221610
294,,,55.31085246,407.3,350173.0788,,391.3965,,246874,373.36,,,188902991,11.05103899,17871.73205,332301.3467,25264,221610
294,,,103.4100208,407.3,350642.5403,,385.609,,247543,382.74,,,189159685,57.53026177,18341.19359,332301.3467,25933,221610
294,,,84.04226258,407.3,351116.5547,,390.2605,,248217,379.09,,,189413805,16.80393599,18815.20793,332301.3467,26607,221610
294,,,72.1187486,407.3,351594.7236,,392.0085,,248895,370.31,,,189669581,14.41828189,19293.37687,332301.3467,27285,221610
294,,,83.12875315,407.3,352071.7228,,391.176,,249578,374.52,,,189927063,16.63958906,19770.37607,332301.3467,27968,221610
294,,,50.47904912,407.3,352544.6695,,392.6405,,250252,367.16,,,190180660,10.09290517,20243.32278,332301.3467,28642,221610
294,,,47.66844973,407.3,353014.3525,,391.042,,250941,375.17,,,190440103,9.534059261,20713.00578,332301.3467,29331,221610
294,,,44.15956861,407.3,353487.3769,,392.4785,,251621,368.05,,,190695797,8.832350353,21186.03018,332301.3467,30011,221610
294,,,77.2037946,407.3,353974.8925,,391.7315,,252298,371.71,,,190949779,15.43726604,21673.54575,332301.3467,30688,221610
294,,,36.91483577,407.3,354448.0855,,392.692,,252982,366.93,,,191206027,7.39572755,22146.73878,332301.3467,31372,221610
294,,,36.36824302,407.3,354917.4372,,393.409,,253676,362.53,,,191462761,7.402902741,22616.09045,332301.3467,32066,221610
294,,,103.9437439,407.3,355389.1668,,386.8175,,254355,379.91,,,191718255,51.37879737,23087.82004,332301.3467,32745,221610
294,,,94.14718849,407.3,355860.8658,,387.54,,255047,371.87,,,191976833,58.62208927,23559.5191,332301.3467,33437,221610
294,,,101.8282868,407.3,356336.9507,,386.517,,255727,376.6,,,192231148,59.13103002,24035.60399,332301.3467,34117,221610
294,,,40.14789036,407.3,356805.5829,,392.502,,256419,367.87,,,192488429,8.037518025,24504.23613,332301.3467,34809,221610
294,,,109.1802523,407.3,357282.5187,,383.6275,,257092,391.65,,,192741483,59.77309653,24981.17193,332301.3467,35482,221610
294,,,34.50156373,407.3,357762.3626,,393.296,,257776,363.89,,,192997354,6.910794744,25461.01586,332301.3467,36166,221610
294,,,44.66620535,407.3,358229.3035,,392.4795,,258462,368.01,,,193254486,8.939877222,25927.95675,332301.3467,36852,221610
294,,,96.4816765,407.3,358704.2356,,387.3695,,259156,373.19,,,193511197,58.7568787,26402.88888,332301.3467,37546,221610
294,,,52.74447459,407.3,359178.5975,,391.7915,,259844,370.98,,,193769032,10.53161207,26877.25076,332301.3467,38234,221610
294,,,58.29112797,407.3,359653.0433,,392.4065,,260529,368.38,,,194022615,11.65928955,27351.69657,332301.3467,38919,221610
294,,,28.62498734,407.3,360128.0428,,394.178,,261224,359.49,,,194279291,5.726479372,27826.69607,332301.3467,39614,221610
294,,,125.7413293,407.3,360606.7642,,383.3735,,261901,393.09,,,194535516,60.66339525,28305.41744,332301.3467,40291,221610
294,,,45.36507357,407.3,361078.2,,393.2755,,262597,363.99,,,194791317,9.085808976,28776.85324,332301.3467,40987,221610
294,,,103.131613,407.3,361555.5736,,387.4545,,263285,372.48,,,195045998,58.81038645,29254.22683,332301.3467,41675,221610
294,,,54.08968386,407.3,362040.7404,,392.3105,,263983,368.81,,,195304813,10.81888695,29739.39372,332301.3467,42373,221610
294,,,49.21326142,407.3,362514.4572,,392.687,,264667,366.93,,,195558479,9.83909198,30213.11044,332301.3467,43057,221610
294,,,96.09033822,407.3,362996.8988,,390.473,,265367,377.63,,,195817950,19.20722575,30695.55211,332301.3467,43757,221610
294,,,46.68626672,407.3,363467.0998,,393.0645,,266056,365.05,,,196071053,9.328840483,31165.75311,332301.3467,44446,221610
294,,,34.81321588,407.3,363942.1955,,392.8425,,266760,365.8,,,196328373,6.951839235,31640.84875,332301.3467,45150,221610
294,,,107.4186627,407.3,364419.3701,,386.044,,267462,379.97,,,196584339,59.02745644,32118.02337,332301.3467,45852,221610
294,,,28.44797884,407.3,364885.8793,,393.343,,268170,363.65,,,196841122,5.689393729,32584.53259,332301.3467,46560,221610
294,,,128.3987052,407.3,365369.0206,,382.587,,268874,375.65,,,197097509,83.17483622,33067.67384,332301.3467,47264,221610
294,,,30.76826937,407.3,365846.704,,392.804,,269550,366.44,,,197349040,6.150230402,33545.35728,332301.3467,47940,221610
294,,,33.97101706,407.3,366318.8559,,393.584,,270261,362.5,,,197608594,6.796399341,34017.50915,332301.3467,48651,221610
294,,,25.06496359,407.3,366794.0287,,395.231,,270955,354.26,,,197860773,5.021975607,34492.68201,332301.3467,49345,221610
294,,,44.3578302,407.3,367273.1428,,392.279,,271665,368.23,,,198120814,9.081266927,34971.79606,332301.3467,50055,221610
294,,,34.65725898,407.3,367746.8952,,394.8555,,272377,356.12,,,198377643,6.944144638,35445.54847,332301.3467,50767,221610
294,,,128.5113598,407.3,368224.6097,,382.943,,273076,376.48,,,198632029,80.09292416,35923.263,332301.3467,51466,221610
294,,,99.57440233,407.3,368706.5692,,388.2665,,273775,368.72,,,198886707,59.02494856,36405.22247,332301.3467,52165,221610
294,,,137.6621386,407.3,369183.2454,,382.6135,,274477,377.34,,,199145055,81.7908717,36881.89872,332301.3467,52867,221610
294,,,38.23414573,407.3,369657.1895,,395.49,,275185,352.99,,,199399849,7.654890594,37355.84275,332301.3467,53575,221610
294,,,29.26425123,407.3,370136.1886,,395.496,,275907,352.94,,,199656142,5.853758109,37834.84191,332301.3467,54297,221610
294,,,39.64527084,407.3,370614.0316,,394.426,,276627,358.25,,,199913586,7.930909406,38312.68486,332301.3467,55017,221610
294,,,52.43755429,407.3,371091.1842,,392.8435,,277339,365.77,,,200170507,10.49580548,38789.8375,332301.3467,55729,221610
294,,,33.53811414,407.3,371566.9359,,395.5885,,278048,352.43,,,200423284,6.717271972,39265.58914,332301.3467,56438,221610
294,,,27.68514945,407.3,372050.077,,396.297,,278774,348.95,,,200679431,5.533018254,39748.73027,332301.3467,57164,221610
294,,,64.11012011,407.3,372522.1154,,395.043,,279495,355.15,,,200936368,12.83137954,40220.76865,332301.3467,57885,221610
294,,,93.40946633,407.3,372999.9002,,390.774,,280207,356.54,,,201192061,57.99634794,40698.55349,332301.3467,58597,221610
294,,,95.20080829,407.3,373474.5346,,390.2185,,280922,359.31,,,201447382,58.07492689,41173.18788,332301.3467,59312,221610
294,,,94.35394798,407.3,373961.6453,,390.645,,281647,355.95,,,201704941,60.44080389,41660.2986,332301.3467,60037,221610
294,,,27.09415251,407.3,374428.159,,396.796,,282364,345.63,,,201959313,5.56761475,42126.81229,332301.3467,60754,221610
294,,,43.23332048,407.3,374900.3317,,396.8415,,283075,346.2,,,202212696,8.64986721,42598.98501,332301.3467,61465,221610
294,,,24.90321264,407.3,375367.8337,,397.411,,283806,343.3,,,202472600,4.985431676,43066.48697,332301.3467,62196,221610
294,,,36.84236149,407.3,375851.1097,,396.272,,284544,348.98,,,202730226,7.376517878,43549.76302,332301.3467,62934,221610
288,,,37.98223137,408.45,376343.4283,,395.4905,,285270,352.51,,,202985114,8.065729028,44042.08162,332301.3467,63660,221610
288,,,29.6704213,408.45,376829.4879,,396.714,,285998,346.81,,,203240325,5.937087165,44528.14118,332301.3467,64388,221610
288,,,97.75915865,408.45,377306.1421,,389.485,,286718,361.37,,,203495395,61.37164349,45004.79536,332301.3467,65108,221610
288,,,33.73901451,408.45,377795.4108,,396.3095,,287437,348.83,,,203751771,6.756632649,45494.0641,332301.3467,65827,221610
288,,,105.3366275,408.45,378276.0331,,390.596,,288154,357.43,,,204005888,58.7949499,45974.68634,332301.3467,66544,221610
288,,,29.42698591,408.45,378757.1227,,396.1435,,288874,349.25,,,204262432,6.048948896,46455.77602,332301.3467,67264,221610
288,,,36.69713885,408.45,379219.2072,,396.358,,289593,348.6,,,204521595,7.338949925,46917.86046,332301.3467,67983,221610
288,,,31.17910198,408.45,379692.8616,,396.4675,,290321,348.06,,,204776924,6.238695276,47391.51488,332301.3467,68711,221610
288,,,30.81785846,408.45,380168.7292,,396.618,,291050,346.86,,,205033010,6.211330453,47867.38248,332301.3467,69440,221610
288,,,131.6470645,408.45,380639.6148,,384.586,,291777,363.48,,,205288453,86.66572797,48338.26807,332301.3467,70167,221610
288,,,43.47559775,408.45,381118.6184,,396.3255,,292496,348.82,,,205545144,8.695796384,48817.2717,332301.3467,70886,221610
288,,,27.27160428,408.45,381598.0164,,397.3825,,293220,343.14,,,205801272,5.651138713,49296.66966,332301.3467,71610,221610
288,,,38.28224131,408.45,382076.8668,,395.544,,293931,352.7,,,206053996,7.650785188,49775.52005,332301.3467,72321,221610
288,,,34.95308141,408.45,382560.385,,395.1685,,294663,354.11,,,206313323,7.010615718,50259.03832,332301.3467,73053,221610
288,,,37.43774967,408.45,383039.6727,,395.6635,,295393,352.07,,,206570048,7.489639027,50738.32594,332301.3467,73783,221610
288,,,53.78719085,408.45,383521.7209,,396.569,,296120,347.59,,,206822667,10.75558641,51220.3742,332301.3467,74510,221610
288,,,25.58040461,408.45,383998.879,,397.0645,,296853,344.27,,,207080929,5.488662383,51697.53229,332301.3467,75243,221610
288,,,26.95770576,408.45,384477.5728,,398.3035,,297590,338.89,,,207336484,5.387338188,52176.22604,332301.3467,75980,221610
288,,,47.94878101,408.45,384959.1929,,397.0595,,298312,345.12,,,207590947,9.597808852,52657.84619,332301.3467,76702,221610
285,,,42.91029713,409.15,385437.5695,,395.981,,299050,350.08,,,207848356,8.655904863,53136.22281,332301.3467,77440,221610
285,,,100.0452018,409.15,385917.9724,,391.288,,299786,351.76,,,208103711,62.83595433,53616.62567,332301.3467,78176,221610
285,,,101.7146676,409.15,386393.0533,,391.3625,,300518,352.08,,,208359817,61.56025356,54091.70658,332301.3467,78908,221610
285,,,108.4411804,409.15,386876.5777,,387.383,,301215,371.48,,,208612205,62.72272643,54575.23094,332301.3467,79605,221610
285,,,66.79988847,409.15,387357.6441,,394.379,,301914,358.57,,,208867877,13.36527437,55056.29738,332301.3467,80304,221610
285,,,102.8873612,409.15,387835.1861,,387.6925,,302612,371.53,,,209128360,59.21161684,55533.83943,332301.3467,81002,221610
285,,,130.2571979,409.15,388321.6124,,385.011,,303294,363.32,,,209379497,84.39405565,56020.26572,332301.3467,81684,221610
285,,,95.32784431,409.15,388794.5981,,390.1235,,303989,357.39,,,209637324,62.08254926,56493.25138,332301.3467,82379,221610
285,,,104.2916195,409.15,389270.5815,,388.968,,304673,365.59,,,209893189,58.61061487,56969.23475,332301.3467,83063,221610
285,,,96.0526288,409.15,389755.4569,,390.5525,,305377,357.85,,,210149539,57.75416105,57454.11016,332301.3467,83767,221610
285,,,134.721741,409.15,390252.7392,,383.168,,306089,371.55,,,210408519,85.89386664,57951.39248,332301.3467,84479,221610
285,,,94.11776187,409.15,390729.551,,390.915,,306806,355.63,,,210665119,58.44981245,58428.20432,332301.3467,85196,221610
285,,,53.67231223,409.15,391210.4213,,396.4625,,307529,347.73,,,210921965,10.81498584,58909.07456,332301.3467,85919,221610
285,,,73.7607782,409.15,391691.1843,,395.9335,,308245,350.74,,,211175514,14.75730506,59389.83753,332301.3467,86635,221610
285,,,40.99699867,409.15,392171.9439,,396.4615,,308973,347.69,,,211429541,8.219908318,59870.59717,332301.3467,87363,221610
285,,,44.51802332,409.15,392643.9241,,397.051,,309709,345.16,,,211687804,8.903721076,60342.57733,332301.3467,88099,221610
285,,,130.9796454,409.15,393133.297,,384.9935,,310447,361.25,,,211945821,87.52231106,60831.95025,332301.3467,88837,221610
285,,,37.76228145,409.15,393604.3552,,397.9825,,311185,340.49,,,212200784,7.550295938,61303.00849,332301.3467,89575,221610
285,,,101.443018,409.15,394078.4829,,395.6125,,311916,352.29,,,212457234,20.29033067,61777.13619,332301.3467,90306,221610
285,,,40.88555246,409.15,394558.9712,,396.3765,,312652,348.46,,,212713718,8.183053999,62257.62444,332301.3467,91042,221610
285,,,51.28315903,409.15,395033.9452,,397.728,,313378,341.76,,,212967479,10.26021764,62732.5985,332301.3467,91768,221610
285,,,106.7845045,409.15,395513.3541,,391.7795,,314120,352.36,,,213224498,57.40794853,63212.00733,332301.3467,92510,221610
285,,,44.01226647,409.15,395995.1423,,397.2765,,314856,344.02,,,213481912,8.80995305,63693.79556,332301.3467,93246,221610
285,,,136.7087894,409.15,396470.3926,,384.4995,,315591,365.87,,,213738037,84.76758269,64169.0459,332301.3467,93981,221610
285,,,158.5752074,409.15,396945.4758,,380.62,,316312,366.94,,,213991739,100.0053046,64644.12911,332301.3467,94702,221610
285,,,27.91912606,409.15,397447.6517,,398.211,,317063,339.32,,,214248776,5.590431915,65146.30493,332301.3467,95453,221610
285,,,31.33242889,409.15,397929.3661,,398.747,,317805,336.67,,,214502254,6.278151878,65628.01942,332301.3467,96195,221610
285,,,37.17643878,409.15,398407.3347,,398.57,,318562,337.18,,,214765299,8.108788442,66105.98793,332301.3467,96952,221610
285,,,31.46284158,409.15,398887.3714,,398.559,,319303,337.64,,,215017975,6.303413282,66586.02471,332301.3467,97693,221610
284,,,21.46484568,409.25,399370.8295,,399.676,,320060,332.02,,,215272928,4.288778847,67069.48273,332301.3467,98450,221610
284,,,32.88509693,409.25,399855.7506,,398.7885,,320821,336.48,,,215530933,6.581841896,67554.40386,332301.3467,99211,221610
284,,,42.85899089,409.25,400327.3242,,398.5545,,321572,337.63,,,215785193,8.572496996,68025.97744,332301.3467,99962,221610
278,,,99.43946651,410.45,400815.4514,,392.2895,,322319,346.95,,,216041162,61.67226171,68514.10469,332301.3467,100709,221610
